Site, Site name, Start, End, Lat, Lon
091326, DEDDINGTON (NILE RIVER), 2001, .., -41.6039, 147.4089
091327, TOMAHAWK (WYAMBI), 2002, .., -40.9486, 147.8278
091328, SOUTH SPRINGFIELD, 2002, 2003, -41.2453, 147.5008
091329, MOUNT ARTHUR (MOUNTAIN ROAD), 2002, 2008, -41.2622, 147.2525
091330, PIPERS RIVER (YARROW BANKS), 2002, 2016, -41.0836, 147.1286
091331, KENNAOOK/CAPE GRIM, 2010, .., -40.6764, 144.6922
091332, RAILTON (DOWBIGGIN STREET), 2003, .., -41.3528, 146.4164
091333, LEFROY (LEFROY ROAD), 2009, 2012, -41.1003, 147.0003
091334, TEWKESBURY (1120 OONAH ROAD), 2003, .., -41.2181, 145.7206
091335, MOORLEAH, 2003, .., -40.9800, 145.6225
091336, STOODLEY, 2003, 2007, -41.3936, 146.4203
091337, OAKS (GLENBURN), 2003, 2018, -41.5689, 146.9733
091338, MOUNT ARTHUR SUMMIT, 2004, .., -41.2767, 147.2900
091339, TROWUTTA (SCOTTS ROAD), 2002, 2005, -41.0597, 145.0667
091340, GRINDELWALD, 2003, .., -41.3592, 147.0100
091341, GLENGARRY (HUNDRED ACRE WOOD), 2003, .., -41.3413, 146.8978
091342, SPRINGFIELD, 2003, 2008, -41.2142, 147.4900
091343, CLUAN, 2004, .., -41.5944, 146.8469
091344, BURNIE NTC AWS, 1992, .., -41.0500, 145.9149
091345, ARTHUR RIVER (GARDINER STREET), 2004, 2013, -41.0558, 144.6653
091346, LILYDALE (TORWOOD), 2005, .., -41.2336, 147.2064
091347, SHEFFIELD (AVONDALE), 2005, .., -41.3736, 146.3117
091348, PIPERS RIVER (BAY OF FIRES), 2006, .., -41.1131, 147.0967
091349, PORT SORELL (NARAWNTAPU NATIONAL PARK), 2006, .., -41.1494, 146.6033
091350, SOUTH RIANA (JANSENS ROAD), 2006, .., -41.2425, 145.9883
091351, GLENGARRY (GINNS ROAD), 2007, .., -41.3753, 146.8169
091352, BRIDPORT (BARNBOUGLE DUNES), 2007, 2013, -41.0071, 147.4382
091353, TOGARI (PARTRIDGE ROAD), 2008, .., -40.9506, 144.8858
091354, SPRINGFIELD (TEN MILE TRACK), 2008, .., -41.2356, 147.4711
091355, BURNIE (PARK GROVE), 2009, .., -41.0500, 145.8814
091356, WESTMOORE, 2010, 2018, -41.7206, 147.1393
091357, EDITH CREEK (BIRTHDAY CREEK), 2010, .., -40.9811, 145.0892
091358, CLARENDON (SOUTH ESK RIVER), 2010, .., -41.6328, 147.2811
091359, REDPA (LINNANES ROAD), 2012, 2016, -40.9744, 144.7325
091360, PRESTON, 2011, 2018, -41.2808, 146.0803
091361, CLAUDE ROAD (CAMMELOT), 2012, .., -41.4453, 146.2628
091362, DELORAINE (KANANGRA), 2012, .., -41.5244, 146.6481
091363, SISTERS CREEK (RULLA), 2012, .., -40.9892, 145.5281
091364, BOAT HARBOUR, 2012, .., -40.9347, 145.5983
091365, SPRENT, 2012, .., -41.2594, 146.1594
091366, JACKEYS MARSH, 2012, .., -41.6801, 146.6768
091367, WYNYARD AIRPORT (MANUAL RAINFALL), 2013, .., -40.9964, 145.7308
091368, STANLEY GOLF CLUB, 2011, .., -40.7644, 145.2873
091369, DERBY (BELL ST), 2016, 2020, -41.1420, 147.7964
091370, EMU PLAINS (POWRANNA RD), 2017, .., -41.7080, 147.2190
091371, SOUTH MOLE CREEK, 2011, .., -41.5811, 146.3823
091372, LEGANA (JETTY ROAD), 2015, .., -41.3468, 147.0422
091375, CRESSY (BRUMBYS CREEK), 2022, .., -41.7114, 147.0820
091438, CAPE GRIM COMPARISON, 2005, .., -40.6831, 144.6894
092000, ROSSARDEN (ABERFOYLE), 1931, 1982, -41.6667, 147.7500
092001, APSLAWN, 1890, .., -41.9525, 148.1839
092002, AVOCA (RAILWAY HOUSE), 1888, 2022, -41.7792, 147.7225
092003, BICHENO (COUNCIL DEPOT), 1917, .., -41.8739, 148.3036
092004, BLESSINGTON UPPER, 1916, 1965, -41.4500, 147.6000
092005, BREAM CREEK (STROUD), 1918, .., -42.8092, 147.8297
092006, BUCKLAND (BROCKLEY), 1909, .., -42.5847, 147.7908
092007, CHAIN OF LAGOONS, 1912, 2018, -41.6711, 148.2842
092008, CRANBROOK (CRANBROOK HOUSE), 1901, .., -42.0117, 148.0747
092009, ST MARYS (CULLENSWOOD), 1894, 2021, -41.5886, 148.1338
092010, MARIA ISLAND (DARLINGTON), 1913, .., -42.5844, 148.0636
092011, GLADSTONE (OLD POST OFFICE), 1914, .., -40.9589, 148.0086
092012, FINGAL (LEGGE STREET), 1882, 2021, -41.6428, 147.9664
092013, MOORINA (FROME DAM), 1908, 2008, -41.1328, 147.9092
092014, GERMAN TOWN, 1929, .., -41.5311, 148.1969
092015, GRAY (BLUEBERRY COTTAGE), 1998, 2012, -41.6358, 148.2319
092016, GOULDS COUNTRY POST OFFICE, 1883, 1964, -41.2500, 148.0500
092017, KELLEVIE, 1889, .., -42.7856, 147.8086
092018, SWANSEA (KELVEDON), 1876, 2016, -42.1994, 148.0442
092019, LAKE LEAKE (ELIZABETH RIVER), 1890, .., -42.0067, 147.7975
092020, LEWIS HILL (ST PAULS RIVER), 1929, .., -41.8200, 147.9551
092021, LITTLE SWANPORT (LISDILLON), 1912, 2013, -42.2889, 148.0006
092022, LOTTAH, 1902, 1950, -41.2000, 148.0000
092023, MANGANA, 1916, 1975, -41.6000, 147.8667
092024, MATHINNA (FINGAL ROAD), 1889, .., -41.4703, 147.8919
092025, MOUNT CAMERON SOUTH, 1937, 1962, -41.0000, 147.9500
092026, NUGENT, 1911, 1981, -42.7167, 147.7500
092027, ORFORD (AUBIN COURT), 1951, .., -42.5519, 147.8753
092028, ORFORD SOUTH, 1932, .., -42.5847, 147.9127
092029, ORMLEY, 1888, .., -41.7197, 147.8244
092030, PIONEER (MAIN ROAD), 1903, .., -41.0825, 147.9353
092031, RAVENSDALE, 1942, 2021, -42.3619, 147.9397
092032, ORFORD (RHEBAN), 1920, 1984, -42.6333, 147.9333
092033, ST HELENS POST OFFICE, 1890, 2007, -41.3225, 148.2489
092034, ST MARYS (CLIVE STREET), 1905, 2010, -41.5817, 148.1825
092035, UPPER SCAMANDER, 1934, 1976, -41.4500, 148.2000
092036, STONEHENGE, 1921, 1984, -42.3833, 147.6000
092037, SWAN ISLAND LIGHTHOUSE, 1871, 2005, -40.7314, 148.1253
092038, SWANSEA POST OFFICE, 1884, 2008, -42.1236, 148.0731
092039, SWANWICK, 1932, 1953, -42.1000, 148.3000
092040, SWANSEA (BELMONT), 1962, .., -42.0694, 148.0683
092041, SWANSEA (THE GRANGE), 1921, 1990, -42.0467, 148.0600
092042, TOWER HILL, 1909, 1984, -41.5333, 147.8667
092043, TRIABUNNA (3 BOYLE STREET), 1900, 1985, -42.5111, 147.9192
092044, CRANBROOK (WATERS MEETING), 1998, .., -41.9303, 148.0750
092045, LARAPUNA (EDDYSTONE POINT), 1908, .., -40.9928, 148.3467
092046, ROSES TIER, 1954, 1955, -41.4667, 147.6667
092047, STONEHOUSE, 1938, .., -42.2683, 147.6936
092048, SOUTH MOUNT CAMERON (GLADSTONE ROAD), 1953, .., -41.0228, 147.9583
092049, ORFORD CENTRAL, 1916, 1941, -42.5667, 147.9000
092050, URANA, 1959, 1972, -41.3667, 148.1000
092051, PYENGANA (FOREST LODGE ROAD), 1962, .., -41.2700, 147.9492
092052, GRAY (CRAIGIE-LEA), 1962, 2008, -41.6231, 148.2208
092053, COLES BAY (FREYCINET), 1961, .., -42.1253, 148.3025
092054, DOUGLAS RIVER, 1950, .., -41.7822, 148.2525
092055, ORFORD (BLUE WATERS MOTEL), 1963, 1965, -42.5500, 147.8833
092056, BLUE TIER MOUNT (INTAKE), 1911, 1929, -41.2000, 148.0000
092057, BREAK O DAY RIVER (KILLYMOON), 1882, 1977, -41.5833, 148.0667
092058, BUCKLAND, 1909, 1921, -42.6000, 147.7000
092059, ROSS (TOOMS LAKE), 1921, 1933, -42.2500, 147.7000
092060, BOOBYALLA, 1884, 2011, -40.8828, 147.8817
092061, SCHOUTEN ISLAND, 1925, 1933, -42.3000, 148.3000
092062, RIVERSDALE, 1901, 1932, -42.1000, 148.1000
092063, SCAMANDER, 1899, 1933, -41.4333, 148.1833
092064, CORNWALL, 1999, .., -41.5633, 148.1414
092065, GOSHEN (POST OFFICE), 1964, 1974, -41.2667, 148.1000
092066, BICHENO (ROSEDALE), 1965, 1968, -41.8667, 148.2000
092067, RUSHY LAGOON (CAPE PORTLAND ROAD), 1965, .., -40.8586, 148.0178
092068, FINGAL (EVERCREECH), 1962, 1990, -41.4608, 148.0064
092069, TOWER HILL (T1), 1962, 1990, -41.5811, 147.9092
092070, FINGAL (TOWER HILL NO2), 1962, 1977, -41.6000, 147.9333
092071, FINGAL (TOWER HILL NO3), 1962, 1981, -41.5167, 147.9500
092072, MARIA ISLAND (CHINAMANS BAY), 1910, 1922, -42.6000, 148.1000
092073, CASCADE UPPER, 1920, 1925, -41.2000, 147.8000
092074, COPPING, 1966, 2012, -42.8236, 147.8061
092075, FINGAL (TOWER HILL NO4), 1967, 1981, -41.5667, 147.9333
092076, FALMOUTH (GLENCOE), 1967, 2018, -41.5125, 148.2642
092077, AVOCA (BONNEYS PLAIN), 1967, 1969, -41.8000, 147.6167
092078, SEYMOUR (LONG POINT), 1968, 1977, -41.7500, 148.2833
092079, TOOMS LAKE (TOOMS RIVER), 1957, .., -42.2133, 147.7831
092080, BICHENO (GLENALBYN), 1969, 1971, -41.8667, 148.2167
092081, UPPER BLESSINGTON (HEATHCOTE), 1969, .., -41.4592, 147.5756
092082, LORDS POINT, 1972, 1973, -41.2833, 148.3333
092083, ROSES TIER (MEMORY ROAD WEST), 1957, .., -41.4256, 147.6506
092084, BLUE TIER PLATEAU (POIMENA), 1891, 1932, -41.2000, 148.0833
092085, LAKE LEAKE (CHALET), 1971, 1990, -42.0097, 147.7933
092086, GREAT MUSSELROE RIVER, 1971, 1984, -41.1333, 148.0667
092087, LITTLE MUSSELROE, 1971, 1984, -41.0667, 148.0667
092088, SANDSPIT RIVER (RINGROVE), 1972, 2020, -42.6508, 147.9006
092089, LOILA PINNACLE, 1972, 2006, -41.4094, 148.1775
092090, ROSSARDEN, 1972, 1982, -41.6667, 147.7500
092091, FINGAL (SOUTH ESK RIVER), 1921, .., -41.6379, 147.9637
092092, MERIDITH RIVER (NO 1), 1973, 1990, -42.1200, 148.0433
092093, MEREDITH RIVER (NO 2), 1973, 1997, -42.1367, 147.9250
092094, SCAMANDER, 1974, 2013, -41.4639, 148.2644
092095, FALMOUTH, 1882, 1895, -41.5000, 148.2833
092096, UPPER ESK (MILLYBROOK LODGE), 1977, 2018, -41.4333, 147.7197
092097, BICHENO (THE HOMESTEAD), 1978, 1981, -41.8667, 148.2833
092098, BEN LOMOND ALPINE VILLAGE, 1981, 2002, -41.5353, 147.6658
092099, NUGENT (TWILIGHT VALLEY), 1982, .., -42.7153, 147.7525
092100, STORYS CREEK (STORYS CREEK ROAD), 1983, 1998, -41.6350, 147.7292
092101, THE GARDENS, 1984, 1993, -41.1617, 148.2767
092102, FINGAL (TOWER HILL), 1957, 2003, -41.5392, 147.8786
092103, PYENGANA (SEA VIEW), 1986, 2011, -41.2756, 147.9219
092104, MOUNT YOUNG (FORESTRY), 1987, 1989, -41.3525, 148.0167
092105, BEAUTY FLAT ROAD, 1987, 2010, -41.5168, 147.9858
092106, MATHINNA (SOUTH ESK RIVER), 1991, .., -41.4647, 147.8906
092107, ICENA, 1991, 2002, -40.9183, 148.0981
092108, STIEGLITZ, 1991, 1993, -41.3197, 148.3094
092109, UPPER BLESSINGTON, 1992, .., -41.4622, 147.5700
092110, IRONHOUSE POINT, 1994, 2002, -41.5822, 148.3100
092111, UPPER ESK (SOUTH ESK RIVER), 1995, .., -41.4342, 147.7192
092112, LITTLE SWANPORT (WINEGLASS COTTAGE), 1995, .., -42.3164, 147.9211
092113, BEAUMARIS (SKYLINE DRIVE), 1996, .., -41.4136, 148.2744
092114, FRIENDLY BEACHES, 1997, .., -41.9953, 148.2794
092115, EDDYSTONE POINT COMPARISON, 1996, 2000, -40.9933, 148.3467
092116, ROSEMOUNT FLAT, 1997, 2015, -41.8023, 148.0110
092117, AVOCA BRIDGE (SOUTH ESK RIVER), 1997, 2000, -41.7804, 147.7149
092118, SWANSEA (DOLPHIN SANDS), 1997, 2016, -42.0883, 148.1708
092119, SANDSPIT RIVER (WIELANGTA ROAD), 1998, 2012, -42.6831, 147.8675
092120, ST HELENS AERODROME, 2001, .., -41.3381, 148.2792
092121, UPPER ESK (GUNNS ROAD JNCTN), 2000, 2005, -41.4425, 147.7364
092122, ST MARYS (PONDEROSA), 2000, .., -41.5922, 148.2469
092123, SWAN ISLAND, 2001, .., -40.7292, 148.1250
092124, MARIA ISLAND (POINT LESUEUR), 2004, .., -42.6621, 148.0179
092125, STIEGLITZ (TREATMENT LAGOONS), 2002, 2003, -41.3319, 148.3047
092126, WELDBOROUGH, 2003, 2018, -41.1836, 147.9028
092127, TRIABUNNA (FREESTONE POINT), 1986, .., -42.5436, 147.9347
092128, BUCKLAND (KENT STREET), 2003, 2018, -42.6067, 147.7214
092129, ANSONS BAY, 2003, .., -41.0458, 148.2592
092130, UPPER SCAMANDER, 2004, 2023, -41.4397, 148.1936
092131, GOULDS COUNTRY, 2004, .., -41.2439, 148.0569
092133, SPRING BAY NTC AWS, 1991, .., -42.5464, 147.9308
092134, MOORINA, 2005, .., -41.1256, 147.8617
092135, IRONHOUSE VINEYARD, 2006, .., -41.5757, 148.2990
092136, GOSHEN, 2006, 2010, -41.2731, 148.1133
092138, ST HELENS (KELLRAINE), 2007, 2018, -41.3161, 148.2381
092140, ST HELENS (GLIMPSE HILL), 2007, 2018, -41.2842, 148.2672
092141, GRAY (DALMAYNE RD), 2008, .., -41.6279, 148.2250
092142, DARLINGTON JETTY, 2009, 2014, -42.5780, 148.0625
092143, SPRING BAY ABSLMA COMPARISON, 2007, 2013, -42.5464, 147.9308
092144, MONAMETA  (MATHINNA RD), 2007, .., -41.5544, 147.9872
092145, SWANSEA (MARIA STREET), 2008, 2011, -42.1233, 148.0731
092146, LAKE LEAKE (FWS), 2011, .., -42.0069, 147.7961
092148, SWANSEA (FRANCIS STREET), 2011, .., -42.1381, 148.0736
092149, GRINDSTONE POINT, 2012, .., -42.4468, 147.9764
092150, MOUNT MURRAY (TRIABUNNA), 2012, .., -42.4644, 147.9775
092152, BUCKLAND (FIRE STATION), 2012, 2021, -42.6064, 147.7164
092153, COPPING (YAXLEY ESTATE), 2012, .., -42.8242, 147.7939
092154, LITTLE SWANPORT (LISDILLON FARM), 2012, .., -42.2886, 148.0006
092155, BUCKLAND (BROCKLEY ROAD), 2012, .., -42.5794, 147.7831
092156, KALANGADOO, 2012, 2018, -42.0272, 147.8214
092157, TRIABUNNA (SALMONS FLATS), 2012, .., -42.5142, 147.8987
092158, NUGENT (TWILIGHT VALLEY TBRG), 2012, .., -42.7153, 147.7525
092159, GRAY (HAVEN OF HOPE), 2012, .., -41.6292, 148.2214
092160, BICHENO (DENISON RIVER), 2012, 2024, -41.8114, 148.2522
092161, ST MARYS (CAMERON STREET), 2012, .., -41.5797, 148.1833
092162, ST MARYS (HAREFIELD ROAD), 2010, .., -41.5881, 148.1822
092163, FINGAL (FLEMING ST), 2022, .., -41.6430, 147.9800
093000, ANDOVER, 1900, 1951, -42.3500, 147.5000
093001, OATLANDS (BOW HILL), 1910, 1977, -42.2833, 147.2333
093002, JERICHO (BOWSDEN), 1934, .., -42.3938, 147.3052
093003, CAMPBELL TOWN POST OFFICE, 1915, 2000, -41.9306, 147.4928
093004, CAMPBELL TOWN (QUORN HALL), 1885, 1947, -41.9667, 147.5167
093005, CAMPBELL TOWN (BALVAIRD), 1954, 1965, -41.9500, 147.4667
093006, ROSS (ELLINTHORP), 1930, 1995, -42.0283, 147.3300
093007, YORK PLAINS (HANDROYD), 1916, .., -42.2650, 147.5347
093008, CAMPBELL TOWN (GREENHILL), 1932, .., -41.8628, 147.3014
093009, OLD ST PETERS PASS, 2000, 2012, -42.2531, 147.4089
093010, TUNBRIDGE (MELROSE), 1928, 1971, -42.1333, 147.3833
093011, MOUNT PLEASANT, 1921, 1957, -42.3000, 147.6000
093012, MOUNT SEYMOUR (OVERTON), 1905, 1970, -42.4000, 147.4333
093013, JERICHO (NORTHUMBRIA), 1947, 2007, -42.3750, 147.2864
093014, OATLANDS POST OFFICE, 1882, .., -42.3006, 147.3711
093015, RATHARNEY, 1950, 1951, -42.1833, 147.5500
093016, WOODBURY (WARRINGA), 1922, .., -42.1758, 147.3881
093017, TUNBRIDGE, 1943, 1952, -42.1000, 147.4000
093018, VIEWPOINT, 1913, 1953, -41.8500, 147.2000
093019, WOODBURY (THE BRAES), 1927, 2004, -42.1933, 147.4778
093020, BARTON (ISIS RIVER), 1954, .., -41.8617, 147.2450
093021, POATINA (BILLOPP), 1948, 2013, -41.8153, 147.0197
093022, ROSS (PLASSY), 1954, 1960, -42.0333, 147.3333
093023, STONOR, 2001, .., -42.4031, 147.3908
093024, LOWER MARSHES (JORDAN RIVER), 1961, .., -42.3450, 147.1906
093025, ROSS (MACQUARIE RIVER), 1915, 1993, -42.0333, 147.4900
093026, MORNINGSIDE (MACQUARIE RIVER), 1946, .., -41.9114, 147.3903
093027, PALMERSTON, 1964, 1993, -41.7900, 146.9886
093028, JERICHO, 1907, 1932, -42.4000, 147.3000
093029, GLEN CONNELL, 1900, 1911, -42.0000, 147.4000
093030, ROSS (BENDERMEER), 1899, 1924, -42.0000, 147.3000
093031, ROSS (BEAUFRONT), 1888, 1923, -42.0500, 147.5000
093032, LLEWELLYN, 1965, 1973, -41.8167, 147.5667
093033, CAMPBELL TOWN (ELIZABETH R), 1958, .., -41.9347, 147.4931
093034, HANLETH, 1901, 1917, -41.8167, 147.6167
093035, ROSS (ROSE VILLA), 1970, .., -41.9736, 147.2772
093036, CAMPBELL TOWN, 1964, 1988, -41.9333, 147.4833
093037, EASTBOURNE, 1915, 1917, -41.8167, 147.6500
093038, YORK PLAINS (WYNDHAM), 1970, 2002, -42.2681, 147.4650
093039, TUNBRIDGE (CHEAM), 1972, 2003, -42.1283, 147.3500
093040, ROTHERWOOD, 1972, .., -42.3075, 147.1672
093041, ROSS (MOUNT MORRISTON), 1959, 2013, -42.1633, 147.5750
093042, WOODBURY (WARRINGA OLD TIER ROAD), 1972, .., -42.1622, 147.3236
093043, CONARA JUNCTION, 1972, 1975, -41.8333, 147.4333
093044, LLEWELLYN (SOUTH ESK RIVER), 1952, .., -41.8172, 147.5664
093045, TUNBRIDGE POST OFFICE, 1974, 1996, -42.1392, 147.4292
093046, BIRRALEE CREEK, 1975, .., -42.3050, 147.5708
093047, LOWER MARSHES (SALISBURY), 1961, 1998, -42.3292, 147.1994
093048, WOODBURY (LOWES PARK), 1908, 1942, -42.1833, 147.3833
093049, MOUNT SEYMOUR, 1989, .., -42.3696, 147.4631
093050, TUNNACK (BLUE HORIZON), 1990, 2005, -42.4403, 147.4083
093051, ROSS (MACQUARIE RIVER), 1991, .., -42.0317, 147.4907
093052, MOUNT MORRISTON (MACQUARIE RIVER), 1991, .., -42.1630, 147.5805
093053, ROSS (THE BOULEVARDS), 1993, .., -42.0250, 147.4954
093054, MOULTON (GLEN MORRISTON RIVULET), 1994, .., -42.0886, 147.5953
093055, CAMPBELL TOWN (WANSTEAD PARK), 1995, .., -41.8658, 147.4494
093056, TUNBRIDGE (AUSTIN-VALE), 1997, 2020, -42.1456, 147.4200
093057, LOWER MARSHES (MERRIVALE), 1998, 2000, -42.3097, 147.1986
093058, YORK PLAINS (INVERELL), 2002, .., -42.2597, 147.4336
093059, FOSTERVILLE, 2004, .., -41.9311, 147.4256
093060, SAW PIT (MAQUARIE TIER), 2005, .., -41.9717, 147.4042
093061, VERWOOD, 2005, 2010, -42.0531, 147.3017
093062, BARTON RD BDGE (MACQUARIE RV), 2007, 2024, -41.8258, 147.2594
093063, TUNBRIDGE (TUNBRIDGE), 2020, .., -42.1446, 147.4194
094000, ADVENTURE BAY, 1910, 1948, -43.4000, 147.3500
094001, APSLEY (PARKI), 1915, .., -42.4158, 147.1347
094002, BAGDAD POST OFFICE, 1922, 2018, -42.6319, 147.2233
094003, BAGDAD, 1889, 1954, -42.6000, 147.2000
094004, BELLERIVE (FORT STREET), 1894, 1998, -42.8817, 147.3783
094005, BRIDGEWATER (TREATMENT PLANT), 1914, .., -42.7417, 147.2389
094006, BRIGHTON, 1931, 1977, -42.7000, 147.3000
094007, CAMBRIDGE AERODROME, 1944, 1958, -42.8333, 147.4833
094008, HOBART AIRPORT WEST, 1958, .., -42.8339, 147.5033
094009, CAMPANIA (THE PINES), 1920, 1998, -42.6633, 147.4325
094010, CAPE BRUNY LIGHTHOUSE, 1871, .., -43.4892, 147.1453
094011, CARLTON (CARLTON BLUFF), 1921, 1966, -42.8833, 147.6667
094012, RICHMOND (LOWLANDS), 1920, .., -42.7406, 147.4453
094013, COCKLE CREEK, 1908, 2008, -43.6000, 146.9000
094014, COLEBROOK (THE MEADOWS), 1911, 2024, -42.5206, 147.3567
094015, COLLINSVALE, 1929, 1965, -42.8500, 147.2000
094016, OLD BEACH (COMPTON), 1913, 1962, -42.8000, 147.3000
094017, BROADMARSH (CORLEEN), 1907, 1962, -42.7000, 147.1000
094018, CYGNET (SLAB ROAD), 1943, 1975, -43.1333, 147.0833
094019, KINGSTON (SUMMERLEAS ROAD), 1959, 1973, -42.9500, 147.2667
094020, DOVER, 1901, .., -43.3330, 146.9980
094021, DUNALLEY, 1930, 1973, -42.9000, 147.8000
094022, FORT DIRECTION, 1940, .., -43.0431, 147.4133
094023, FRANKLIN, 1884, 2006, -43.0906, 147.0061
094024, GEEVESTON POLICE STATION, 1913, 1972, -43.1667, 146.9333
094025, GLENORCHY (GLENORCHY RESERVOIR), 1950, .., -42.8494, 147.2547
094026, KILLORA (GRASMERE), 1914, 2013, -43.1061, 147.3225
094027, HASTINGS CHALET, 1945, .., -43.4133, 146.8744
094028, HIGHCROFT, 1917, 1953, -43.2000, 147.7500
094029, HOBART (ELLERSLIE ROAD), 1882, .., -42.8897, 147.3278
094030, HOBART BOTANICAL GARDENS, 1841, .., -42.8667, 147.3322
094031, HOBART (WATERWORKS RESERVE), 1897, .., -42.9078, 147.2931
094032, SOUTHPORT, 1882, 1994, -43.4225, 146.9725
094033, JUDBURY, 1923, 1982, -42.9833, 146.9333
094034, KEMPTON (OAKMORE), 1894, 1996, -42.5242, 147.1900
094035, KETTERING (SADDLE ROAD), 1908, 1996, -43.1247, 147.2200
094036, KINGSTON, 1910, 1977, -42.9667, 147.3167
094037, LINDISFARNE, 1906, 1984, -42.8500, 147.3667
094038, LONGLEY (LOWER), 1948, 1972, -42.9833, 147.1500
094039, LUNAWANNA, 1907, .., -43.3575, 147.2350
094040, LYMINGTON (FATTYS LANE), 1920, .., -43.1983, 147.0658
094041, MAATSUYKER ISLAND LIGHTHOUSE, 1891, .., -43.6578, 146.2711
094042, MANGALORE (MANGALORE FARM), 1899, 2018, -42.6564, 147.1997
094043, MIDDLETON POST OFFICE, 1909, .., -43.2315, 147.2550
094044, CAMBRIDGE (MILNATHORT), 1943, 1953, -42.8000, 147.5000
094045, MOUNT NELSON, 1871, 1975, -42.9167, 147.3333
094046, MELTON MOWBRAY (MOUNT VERNON), 1936, 1976, -42.4833, 147.1667
094047, LENAH VALLEY (AUGUSTA ROAD), 1891, 2002, -42.8683, 147.2950
094048, OPOSSUM BAY, 1925, .., -42.9978, 147.4056
094049, OYSTER COVE, 1908, 1965, -43.1167, 147.2167
094050, PETCHEYS BAY, 1906, 1963, -43.2000, 147.0000
094051, PIERSONS POINT, 1918, 1949, -43.0500, 147.3500
094052, PORT ARTHUR, 1837, 1980, -43.1500, 147.8500
094053, PREMAYDENA HATCHERY, 1906, 2016, -43.0547, 147.7810
094054, FERNTREE (CLOVERHAVEN), 1915, 1941, -42.9000, 147.2833
094055, RICHMOND (BROOKBANK), 1915, .., -42.7631, 147.3961
094056, RISDON, 1923, 1978, -42.8333, 147.3167
094057, ROBEVILLE, 1913, 1970, -43.2167, 147.3833
094058, ROKEBY (THE MALL), 1882, 1998, -42.8961, 147.4386
094059, ROSNY, 1938, 1970, -42.8667, 147.3667
094060, RUNNYMEDE (WHITEMARSH), 1913, .., -42.6372, 147.5986
094061, SANDFORD (MAYDENA), 1888, .., -42.9264, 147.5203
094062, SNUG PRIMARY SCHOOL, 1916, 2004, -43.0669, 147.2531
094063, SORELL (WHITLEA), 1887, 2012, -42.7864, 147.5636
094064, WATTLE HILL, 1933, .., -42.7611, 147.6222
094065, MOUNT WELLINGTON (THE GAP), 1901, 1939, -42.8833, 147.2500
094066, MOUNT WELLINGTON (THE SPRINGS), 1891, .., -42.9156, 147.2464
094067, TUNNACK POST OFFICE, 1922, 1990, -42.4617, 147.4583
094068, WOODBRIDGE, 1927, .., -43.1547, 147.2386
094069, GROVE (COMPARISON), 1952, 2010, -42.9830, 147.0771
094070, ALONNAH AREA SCHOOL, 1953, .., -43.3181, 147.2467
094071, EAGLEHAWK NECK (JETTY ROAD), 1886, .., -43.0153, 147.9117
094072, GLENORCHY NO2, 1951, 1966, -42.8167, 147.2833
094073, LYMINGTON, 1954, 1959, -43.2000, 147.0667
094074, SOUTH ARM, 1954, 1956, -43.0167, 147.4167
094075, TASMAN ISLAND LIGHTHOUSE, 1922, 1977, -43.2500, 148.0000
094076, HOBART (STRICKLAND AVENUE), 1955, 1957, -42.9000, 147.2833
094077, NUBEENA, 1913, 1993, -43.1086, 147.7442
094078, LUTANA (BOWEN ROAD), 1998, 2011, -42.8386, 147.3069
094079, BARNES BAY, 1955, 1958, -43.1167, 147.3667
094080, PORT CYGNET, 1906, 1932, -43.2000, 147.1000
094081, MANGALORE (MILFORD), 1955, 2005, -42.6425, 147.2467
094082, MOUNT RUMNEY (MOUNT RUMNEY ROAD), 1958, .., -42.8569, 147.4386
094083, HOBART (STRICKLAND RESERVE), 1961, .., -42.9000, 147.2686
094084, FERNTREE (HUON ROAD), 1961, 1966, -42.9333, 147.2667
094085, SNUG PLAINS (CATARACT FALLS), 1961, .., -43.0914, 147.2019
094086, KINGSTON (FREEMANS STREET), 1962, 1965, -42.9667, 147.3333
094087, KUNANYI (MOUNT WELLINGTON PINNACLE), 1961, .., -42.8950, 147.2358
094088, PARK BEACH, 1962, 2002, -42.8689, 147.6094
094089, HUONVILLE (TUTTON AVENUE), 1961, .., -43.0286, 147.0544
094090, RISDON VALE (POPLAR ROAD), 1961, 2013, -42.8119, 147.3572
094091, SEVEN MILE BEACH (ROYAL HOBART GOLF CLUB, 1956, .., -42.8586, 147.4953
094092, NORTH WEST BAY WEIR, 1962, 1996, -42.9275, 147.1839
094093, GRANTON (ALTAMONT), 1960, 1971, -42.7667, 147.1833
094094, BERRIEDALE, 1956, 1988, -42.8167, 147.2300
094095, GORDON, 1962, 1962, -43.2500, 147.2500
094096, MOONAH EAST, 1962, 1972, -42.8500, 147.3000
094097, LEVENDALE, 1915, .., -42.5419, 147.5681
094098, MOUNT NELSON (RIALANNAH ROAD), 1998, .., -42.9232, 147.3301
094099, HUONVILLE WEST, 1933, 1947, -43.0000, 147.0333
094100, HUONVILLE EAST, 1933, 1942, -43.0167, 147.0500
094101, MOUNT NASSAU, 1900, 1942, -42.7500, 147.2000
094102, MOONAH, 1921, 1930, -42.8500, 147.3000
094103, HUON, 1931, 1943, -43.1000, 147.0833
094104, GLAZIERS BAY, 1998, 2016, -43.1481, 147.0089
094105, DROMEDARY, 1924, 1939, -42.7167, 147.1500
